customer_id,churn_risk_score,contract,tenure_months,monthly_charges,churn
CUST00994,0.6196969302885865,Month-to-month,1,100.79,No
CUST00995,0.3770808009003705,Month-to-month,23,46.93,No
CUST00996,0.20276845751544603,Two year,13,69.84,No
CUST00997,0.3978867045849266,Month-to-month,28,81.06,Yes
CUST00998,0.22513964093998282,Two year,13,51.36,No
CUST00999,0.6544887133306757,Month-to-month,3,77.04,Yes
CUST01000,0.4505243328963293,Month-to-month,20,69.08,No
CUST01001,0.6642325329593288,Month-to-month,3,28.3,No
CUST01002,0.4899606228969904,Two year,41,76.48,No
CUST01003,0.3004229845046451,One year,18,37.5,No
CUST01004,0.4542981106203719,Two year,3,88.48,No
CUST01005,0.16166016593904461,One year,65,48.22,No
CUST01006,0.22354197374800538,One year,14,60.97,No
CUST01007,0.26873494095065864,Two year,1,99.31,No
CUST01008,0.4978250147859097,Month-to-month,19,77.41,Yes
CUST01009,0.6772607461872812,Month-to-month,5,38.01,Yes
CUST01010,0.5366031382703343,Month-to-month,32,39.63,Yes
CUST01011,0.28812187450065313,Two year,34,50.02,No
CUST01012,0.1525244879786084,Two year,72,74.87,No
CUST01013,0.3987120259424193,Month-to-month,13,73.96,No
CUST01014,0.4399476691336171,One year,12,43.92,No
CUST01015,0.26413834908760875,Two year,28,35.82,No
CUST01016,0.6485429738104278,Month-to-month,2,72.04,No
CUST01017,0.45398337644111597,One year,15,60.45,No
CUST01018,0.40385520637449523,Two year,15,118.93,No
CUST01019,0.6481058310233645,Month-to-month,1,65.92,Yes
CUST01020,0.5199459673720088,One year,10,110.36,No
CUST01021,0.46225019175673543,Month-to-month,38,35.74,Yes
CUST01022,0.3937722002186112,Two year,38,25.67,No
CUST01023,0.3470082080374332,Two year,2,37.0,No
CUST01024,0.4150063702910494,Two year,1,94.73,No
CUST01025,0.6419829455412672,Month-to-month,6,108.9,Yes
CUST01026,0.24269565672610616,Two year,41,45.45,No
CUST01027,0.3472206361554294,Two year,2,53.49,No
CUST01028,0.3981045637375578,Month-to-month,25,35.78,No
CUST01029,0.6723694789368794,Two year,2,19.71,Yes
CUST01030,0.4664121864552005,Month-to-month,19,82.96,Yes
CUST01031,0.2882067882263841,One year,8,70.58,No
CUST01032,0.6113650395653165,Month-to-month,31,65.26,No
CUST01033,0.6099320475804376,Month-to-month,5,30.0,No
CUST01034,0.46021373629078,Month-to-month,20,106.0,No
CUST01035,0.34877015416964724,One year,5,52.42,No
CUST01036,0.5800196335243936,Month-to-month,25,78.34,No
CUST01037,0.4908697728349161,One year,41,28.64,Yes
CUST01038,0.672165787601586,Month-to-month,2,60.24,Yes
CUST01039,0.4358257677987522,Month-to-month,40,72.28,No
CUST01040,0.5476046031446881,Month-to-month,18,73.18,No
CUST01041,0.48607480815237364,One year,2,68.87,No
CUST01042,0.46894854424366406,Month-to-month,11,77.36,Yes
CUST01043,0.4451300917398954,One year,3,36.74,No
CUST01044,0.3360634397406579,Two year,24,69.93,Yes
CUST01045,0.3363989184233624,One year,28,67.84,No
CUST01046,0.6876772236243944,Month-to-month,2,70.79,Yes
CUST01047,0.5690282117227281,Month-to-month,14,66.81,No
CUST01048,0.21988021315789208,Two year,33,33.17,No
CUST01049,0.34315009187118106,Month-to-month,55,32.06,No
CUST01050,0.23592442472867975,Two year,14,18.0,No
CUST01051,0.2837228558669002,Month-to-month,60,85.44,No
CUST01052,0.4135501102721761,Two year,15,85.69,No
CUST01053,0.31281973720011186,One year,10,86.09,No
CUST01054,0.18492055502407062,Two year,37,72.67,No
CUST01055,0.390200460436553,Month-to-month,13,18.0,No
CUST01056,0.41797066849549397,One year,12,39.33,No
CUST01057,0.4639652316117238,Month-to-month,13,69.26,No
CUST01058,0.45715745104058425,Month-to-month,37,68.39,No
CUST01059,0.3111959346524586,One year,35,59.43,No
CUST01060,0.3696386118752727,Two year,10,74.22,Yes
CUST01061,0.3599744491244587,Two year,8,65.29,No
CUST01062,0.13946133762447369,One year,13,68.02,No
CUST01063,0.42435188605601853,Month-to-month,17,49.02,Yes
CUST01064,0.7027282852831945,Month-to-month,5,89.55,No
CUST01065,0.3466565322587139,One year,31,54.23,No
CUST01066,0.40420569549506347,Month-to-month,13,31.73,No
CUST01067,0.4621339357321618,Month-to-month,8,45.73,No
CUST01068,0.6931669614243542,Month-to-month,2,56.29,Yes
CUST01069,0.6951407143603994,Month-to-month,5,89.85,Yes
CUST01070,0.5032517707930793,Month-to-month,59,63.94,No
CUST01071,0.412933838378498,Month-to-month,7,60.35,No
CUST01072,0.5366273122537405,Month-to-month,3,33.78,No
CUST01073,0.369882312165245,Month-to-month,12,84.64,No
CUST01074,0.5469093413512682,Two year,7,48.7,Yes
CUST01075,0.5240769136647563,Month-to-month,0,62.5,No
CUST01076,0.5749851121287834,Month-to-month,7,102.0,Yes
CUST01077,0.3813341913104063,One year,15,77.72,No
CUST01078,0.46921690730874976,Month-to-month,16,24.29,No
CUST01079,0.48131286416970964,Two year,8,20.76,Yes
CUST01080,0.26203637690788706,One year,11,63.39,No
CUST01081,0.28566476187827194,Month-to-month,67,34.68,No
CUST01082,0.5947312338012896,Month-to-month,9,81.21,Yes
CUST01083,0.33853675605896244,Two year,5,66.06,No
CUST01084,0.5280021319964076,Two year,5,69.13,Yes
CUST01085,0.4082823133028214,Month-to-month,12,47.33,No
CUST01086,0.5720877687867092,One year,28,108.53,Yes
CUST01087,0.5275227663104378,Month-to-month,4,120.0,No
CUST01088,0.4526265305067108,Two year,24,58.04,No
CUST01089,0.48787743688959834,Month-to-month,0,73.83,No
CUST01090,0.20899265350264978,Two year,10,67.44,No
CUST01091,0.36231505189468494,One year,29,58.51,No
CUST01092,0.31645455162290004,One year,8,44.2,No
CUST01093,0.4647372807603451,Month-to-month,16,37.88,No
CUST01094,0.6216352964669486,Month-to-month,4,36.61,Yes
CUST01095,0.4785985619170873,Month-to-month,27,75.13,No
CUST01096,0.5670287258206248,Month-to-month,1,52.01,No
CUST01097,0.5352404494752221,Month-to-month,38,18.0,Yes
CUST01098,0.36311036547420805,One year,4,76.12,No
CUST01099,0.4655757159872255,Month-to-month,41,64.04,Yes
CUST01100,0.5156665614548525,Month-to-month,8,98.67,No
CUST01101,0.2511866281417888,Two year,25,74.33,No
CUST01102,0.253473884776793,Two year,7,28.03,No
CUST01103,0.18016128654009858,Two year,47,18.0,No
CUST01104,0.4052099109041227,Two year,2,47.01,No
CUST01105,0.5852302321611501,Month-to-month,3,49.37,No
CUST01106,0.5548471178766536,Month-to-month,13,88.58,No
CUST01107,0.5418096481436645,One year,1,64.78,No
CUST01108,0.35310676728666024,One year,4,93.34,No
CUST01109,0.3210159902453633,Month-to-month,57,31.88,No
CUST01110,0.4958863372402015,Two year,72,89.13,Yes
CUST01111,0.5631522836834436,Month-to-month,9,83.02,No
CUST01112,0.2915237990191244,Month-to-month,51,18.0,No
CUST01113,0.5297004390299302,Month-to-month,15,98.07,No
CUST01114,0.49134462301869875,One year,6,67.34,No
CUST01115,0.4694461974421333,One year,24,74.8,No
CUST01116,0.38246647768672143,Month-to-month,21,43.38,No
CUST01117,0.3108924377725914,Two year,72,96.88,No
CUST01118,0.5687895316374929,Month-to-month,6,35.35,Yes
CUST01119,0.5657489668703862,Month-to-month,22,85.8,Yes
CUST01120,0.3013019179804943,Two year,1,85.52,No
CUST01121,0.3135221764413141,Two year,2,40.65,No
CUST01122,0.3706621180398505,Two year,0,114.58,No
CUST01123,0.5000987470556882,Two year,72,70.79,No
CUST01124,0.31366770911166725,One year,32,81.35,No
CUST01125,0.4353488860284883,One year,30,26.82,Yes
CUST01126,0.599345088655153,Month-to-month,14,117.94,Yes
CUST01127,0.5869028104845008,Month-to-month,7,34.39,Yes
CUST01128,0.6446995586928914,Month-to-month,3,90.62,No
CUST01129,0.3875399527669613,Month-to-month,6,40.13,No
CUST01130,0.4358216221728277,One year,9,49.53,No
CUST01131,0.5297803738584552,Month-to-month,28,84.72,Yes
CUST01132,0.5744763165618102,Month-to-month,15,90.69,Yes
CUST01133,0.6185434917715872,Month-to-month,1,33.22,No
CUST01134,0.5766095822950862,One year,0,92.26,No
CUST01135,0.576882420341394,Month-to-month,2,91.12,No
CUST01136,0.18977947045663845,Two year,10,41.55,No
CUST01137,0.37460330668442154,Month-to-month,54,104.97,No
CUST01138,0.4370124518279872,Month-to-month,20,28.58,No
CUST01139,0.3135353877334064,One year,32,49.38,No
CUST01140,0.35259307554597763,Two year,12,76.98,No
CUST01141,0.4913331149603423,Month-to-month,8,43.66,Yes
CUST01142,0.5009680648072973,One year,2,71.6,Yes
CUST01143,0.23983229707560685,One year,41,71.03,No
CUST01144,0.4407014510546186,Month-to-month,30,60.32,No
CUST01145,0.287075732408888,Two year,3,85.81,No
CUST01146,0.23052322129202907,One year,14,59.29,No
CUST01147,0.25475229340573124,One year,13,70.79,No
CUST01148,0.3755712799410944,Two year,19,93.66,No
CUST01149,0.18136228125021034,Two year,58,84.77,No
CUST01150,0.5134847465022578,One year,17,84.65,No
CUST01151,0.23801813692826848,Two year,15,36.27,No
CUST01152,0.3117526430319712,One year,1,78.12,No
CUST01153,0.3207747869754015,One year,1,43.04,No
CUST01154,0.40612052679520355,One year,4,32.96,No
CUST01155,0.40120470999534436,One year,0,63.21,No
CUST01156,0.3802497679059151,Month-to-month,27,42.39,No
CUST01157,0.3891943935263493,Two year,25,84.77,Yes
CUST01158,0.3087837445915662,Two year,2,85.36,No
CUST01159,0.3338189339246721,Month-to-month,36,18.0,No
CUST01160,0.3055948392907405,Two year,3,44.29,No
CUST01161,0.3592770682305925,Month-to-month,7,28.51,No
CUST01162,0.5250095632235436,Month-to-month,5,53.43,No
CUST01163,0.288809400945873,One year,9,76.38,No
CUST01164,0.5288163772459835,Month-to-month,5,58.94,No
CUST01165,0.2622762613496579,Two year,13,50.26,No
CUST01166,0.294181990109027,Two year,10,97.5,No
CUST01167,0.2876979576459914,Month-to-month,72,18.0,No
CUST01168,0.6127546672737878,Month-to-month,1,95.92,No
CUST01169,0.6317965597453047,Month-to-month,3,51.39,No
CUST01170,0.48487965890044554,One year,1,63.05,Yes
CUST01171,0.4100869026215264,Two year,19,51.82,No
CUST01172,0.3973393241629597,One year,1,103.57,No
CUST01173,0.615516096937908,Month-to-month,36,34.23,Yes
CUST01174,0.28508446752080363,One year,14,65.29,No
CUST01175,0.48907093060330403,Month-to-month,14,78.19,No
CUST01176,0.22758580881138205,One year,16,24.72,No
CUST01177,0.6305918507527071,Month-to-month,3,42.0,No
CUST01178,0.6510252456898238,One year,4,61.3,Yes
CUST01179,0.43959847859446666,Month-to-month,7,42.83,No
CUST01180,0.24006719937433868,Two year,18,44.61,Yes
CUST01181,0.6842035211492721,Month-to-month,4,56.25,No
CUST01182,0.5609595221498267,One year,2,81.24,No
CUST01183,0.19867817103364668,Two year,70,56.43,No
CUST01184,0.4910707481309492,Month-to-month,0,91.96,No
CUST01185,0.2770351486525646,Two year,32,40.06,No
CUST01186,0.16403503432919067,One year,31,33.7,No
CUST01187,0.5800455783917241,Month-to-month,7,113.16,No
CUST01188,0.7026323038628025,Month-to-month,2,48.55,Yes
CUST01189,0.5530597740478483,One year,3,32.23,Yes
CUST01190,0.384291683373011,Month-to-month,23,21.45,No
CUST01191,0.5236396111006969,One year,20,91.88,Yes
CUST01192,0.41101595382461864,Month-to-month,30,56.47,Yes
CUST01193,0.2130826808487526,One year,55,58.66,No
CUST01194,0.4258068113263112,Month-to-month,23,61.02,No
CUST01195,0.366925862759275,Two year,3,90.32,No
CUST01196,0.3667018196423922,Two year,5,60.51,No
CUST01197,0.3868783132867957,Two year,36,120.0,No
CUST01198,0.46346031219293365,One year,4,68.34,No
CUST01199,0.7340788578302866,Month-to-month,1,91.54,Yes
CUST01200,0.5133130748746204,One year,24,85.13,No
CUST01201,0.5038293485740659,Month-to-month,10,64.09,No
CUST01202,0.5354932356572955,Month-to-month,50,50.33,No
CUST01203,0.5317678013815854,Month-to-month,21,73.3,No
CUST01204,0.7038962346205148,Month-to-month,1,77.75,No
CUST01205,0.1624139555826671,One year,59,50.69,No
CUST01206,0.4533195762551198,One year,5,69.16,No
CUST01207,0.6115052826291567,Month-to-month,8,95.91,Yes
CUST01208,0.49945774170076684,Month-to-month,10,116.75,No
CUST01209,0.3250575806467626,Two year,1,86.36,No
CUST01210,0.40080761844387053,Month-to-month,13,111.57,No
CUST01211,0.712256336116445,Month-to-month,2,49.27,Yes
CUST01212,0.5231012773924113,Month-to-month,10,82.55,No
CUST01213,0.3157814447828449,One year,8,98.46,No
CUST01214,0.24349836145039216,One year,29,42.59,No
CUST01215,0.44997972649052814,Month-to-month,32,52.86,No
CUST01216,0.7041653392076955,Month-to-month,3,108.45,Yes
CUST01217,0.40639531579949306,One year,9,40.62,No
CUST01218,0.36929017553422155,One year,9,31.47,No
CUST01219,0.6440901466142449,Month-to-month,3,103.2,No
CUST01220,0.4589728624172751,Two year,32,94.92,No
CUST01221,0.5901976539991207,Month-to-month,24,75.8,Yes
CUST01222,0.7584837616581231,Month-to-month,4,63.86,Yes
CUST01223,0.2689287187732644,Two year,9,54.04,No
CUST01224,0.6353233256334577,Month-to-month,2,72.05,No
CUST01225,0.5646430961983121,One year,19,104.5,No
CUST01226,0.6989988869756045,Month-to-month,2,70.96,No
CUST01227,0.3954557935755151,Month-to-month,72,119.17,Yes
CUST01228,0.3497581610082224,Two year,30,42.55,Yes
CUST01229,0.5157905525256602,Month-to-month,9,64.51,No
CUST01230,0.2806164493939812,Two year,17,55.67,No
CUST01231,0.43713972241541144,Month-to-month,48,37.87,No
CUST01232,0.3818973534089238,Month-to-month,16,61.17,Yes
CUST01233,0.6924075077724027,Month-to-month,3,75.43,Yes
CUST01234,0.42558944592323233,One year,9,78.11,Yes
CUST01235,0.42693878457130824,Month-to-month,37,119.26,No
CUST01236,0.4070881341613338,Two year,20,76.61,Yes
CUST01237,0.4844748898519511,Month-to-month,21,93.75,No
CUST01238,0.3025693826017355,Two year,40,66.65,No
CUST01239,0.3066261965213173,Month-to-month,44,106.95,No
CUST01240,0.2796939280246455,Two year,50,120.0,No
CUST01241,0.6427593736109702,One year,1,78.28,Yes
CUST01242,0.3481645759953805,One year,15,40.18,No
CUST01243,0.3374374934102012,Two year,26,51.28,Yes
CUST01244,0.204542823533434,One year,28,72.05,No
CUST01245,0.4835937154642436,One year,18,76.41,Yes
CUST01246,0.7088442363996414,Month-to-month,3,82.46,Yes
CUST01247,0.5884541625729565,Month-to-month,31,76.5,No
CUST01248,0.26120890113527584,Two year,25,65.17,No
CUST01249,0.5648217932021106,One year,1,49.1,Yes
CUST01250,0.43190782282965456,One year,12,75.03,Yes
CUST01251,0.7512070253669306,Month-to-month,3,111.37,Yes
CUST01252,0.3848720368165075,Month-to-month,8,90.5,No
CUST01253,0.5003036457198641,Month-to-month,0,78.37,No
CUST01254,0.4049584219326943,One year,10,90.74,No
CUST01255,0.5337364246907872,Month-to-month,15,55.72,No
CUST01256,0.5629028099257724,Month-to-month,19,52.29,No
CUST01257,0.4291620325063438,Month-to-month,21,46.31,No
CUST01258,0.39954208350501835,Month-to-month,36,61.87,No
CUST01259,0.42382171942712576,One year,4,54.45,No
CUST01260,0.6033111387431904,Month-to-month,2,95.21,No
CUST01261,0.3609113970809942,One year,38,53.12,No
CUST01262,0.7156541745600089,Month-to-month,3,44.93,Yes
CUST01263,0.2975370132513887,Month-to-month,72,113.56,No
CUST01264,0.48809355732889975,Month-to-month,36,53.72,Yes
CUST01265,0.34723456912859585,Month-to-month,13,68.84,No
CUST01266,0.3219882909591209,Month-to-month,72,76.28,No
CUST01267,0.695435980437356,Month-to-month,2,36.58,Yes
CUST01268,0.529601018934605,One year,7,95.89,No
CUST01269,0.5593665198921656,Month-to-month,20,80.93,No
CUST01270,0.4470557258350407,One year,8,103.96,Yes
CUST01271,0.46915205293297135,Two year,52,48.02,No
CUST01272,0.42552884977672556,One year,1,67.48,No
CUST01273,0.4507888497279535,Month-to-month,15,65.98,No
CUST01274,0.4912063661810734,Month-to-month,17,71.6,No
CUST01275,0.43099251201118,Month-to-month,21,28.63,No
CUST01276,0.5928272744846975,Month-to-month,5,67.77,No
CUST01277,0.4311278900301642,Two year,9,29.34,No
CUST01278,0.40248131356512684,Month-to-month,37,73.96,Yes
CUST01279,0.6988154911940021,Month-to-month,4,18.0,Yes
CUST01280,0.3417313605665573,One year,35,18.71,No
CUST01281,0.2565738315782102,One year,16,85.46,No
CUST01282,0.40236584276502974,One year,28,51.33,No
CUST01283,0.35638260126818133,Month-to-month,25,40.3,No
CUST01284,0.4891044159610866,Month-to-month,4,96.77,No
CUST01285,0.4357535357895538,Month-to-month,16,73.19,No
CUST01286,0.5455659196731694,Month-to-month,40,86.8,Yes
CUST01287,0.4830043262592386,Month-to-month,11,60.84,No
CUST01288,0.4087227079874098,Month-to-month,67,120.0,Yes
CUST01289,0.5977848094500542,Month-to-month,12,49.89,Yes
CUST01290,0.7391986498301489,Month-to-month,3,108.61,Yes
CUST01291,0.3647010678673292,Month-to-month,9,63.47,No
CUST01292,0.18423007211946818,One year,60,23.64,No
CUST01293,0.33016488773180347,One year,7,77.07,No
CUST01294,0.2127953555320835,Two year,40,72.87,No
CUST01295,0.4265825519739524,Month-to-month,42,38.72,Yes
CUST01296,0.45378309658023874,Month-to-month,8,41.94,Yes
CUST01297,0.6771569783635748,Month-to-month,1,64.38,Yes
CUST01298,0.2912338208227588,One year,25,73.74,No
CUST01299,0.2551471775882572,One year,7,18.0,No
CUST01300,0.635484403562511,Month-to-month,30,91.33,No
CUST01301,0.4674076423555052,Two year,11,52.64,Yes
CUST01302,0.547567994798418,Month-to-month,13,31.71,Yes
CUST01303,0.41431402481615287,Month-to-month,30,88.53,No
CUST01304,0.3495930555555621,One year,9,64.41,No
CUST01305,0.41484984590387375,Two year,11,95.4,No
CUST01306,0.32019069285151586,One year,9,75.95,No
CUST01307,0.24736046479392923,Two year,9,64.96,No
CUST01308,0.3821574460815283,Month-to-month,14,61.18,No
CUST01309,0.3964747026973709,Two year,33,77.07,Yes
CUST01310,0.475772636643224,Month-to-month,8,54.66,No
CUST01311,0.21615841956586146,Two year,14,43.69,No
CUST01312,0.5106241109993505,Month-to-month,22,80.25,Yes
CUST01313,0.2754124759572926,Two year,6,61.39,No
CUST01314,0.4379660777173075,Month-to-month,6,65.84,No
CUST01315,0.29783606699206044,One year,54,92.23,No
CUST01316,0.4290566930599691,Month-to-month,25,62.15,No
CUST01317,0.2863901397009955,One year,17,65.38,No
CUST01318,0.4363893018674508,Month-to-month,20,50.01,Yes
CUST01319,0.5801926828984602,Month-to-month,0,75.77,No
CUST01320,0.5829621983615655,Month-to-month,19,73.75,No
CUST01321,0.5759185798952229,Month-to-month,14,87.52,Yes
CUST01322,0.20253828597045423,Two year,15,50.52,No
CUST01323,0.44374647090961944,Month-to-month,8,53.55,Yes
CUST01324,0.2695939676834848,Two year,1,84.8,No
CUST01325,0.6762294799275759,Month-to-month,4,71.31,Yes
CUST01326,0.30529519455805776,Month-to-month,60,42.34,No
CUST01327,0.2918807445940204,One year,10,97.66,No
CUST01328,0.32776357942090834,One year,12,22.54,No
CUST01329,0.6307654278481892,Month-to-month,1,84.61,Yes
CUST01330,0.22830526263245673,One year,0,33.37,No
CUST01331,0.3618700225933371,One year,25,112.14,No
CUST01332,0.4106993036520193,Month-to-month,15,26.39,No
CUST01333,0.347282215221107,Two year,14,93.81,Yes
CUST01334,0.3706224658241258,Two year,5,62.96,No
CUST01335,0.37686427851367243,One year,27,55.83,No
CUST01336,0.6487935634910545,Month-to-month,3,69.63,No
CUST01337,0.3709506924676234,One year,4,80.8,No
CUST01338,0.392817062003228,Month-to-month,12,42.39,No
CUST01339,0.5362861285606175,Month-to-month,6,44.61,No
CUST01340,0.5578215538294983,Month-to-month,5,81.24,No
CUST01341,0.3938368362151475,Month-to-month,20,22.32,No
CUST01342,0.43450819424328685,Two year,21,50.39,No
CUST01343,0.31182152119303647,One year,34,120.0,No
CUST01344,0.3628712308562065,One year,10,40.8,No
CUST01345,0.5009788601225303,Month-to-month,1,93.7,No
CUST01346,0.5473261908438676,Month-to-month,6,50.35,Yes
CUST01347,0.44433796459125946,Month-to-month,72,77.73,No
CUST01348,0.5470125969462503,Two year,18,81.36,Yes
CUST01349,0.5701148714346747,Month-to-month,24,93.22,No
CUST01350,0.40120923122044305,Two year,0,59.99,No
CUST01351,0.5258056876671824,One year,14,114.72,Yes
CUST01352,0.5252889469004524,Month-to-month,0,50.27,No
CUST01353,0.29179314921034266,One year,16,70.86,No
CUST01354,0.2860043417136767,Month-to-month,50,71.13,No
CUST01355,0.3058095576437211,Two year,69,36.95,No
CUST01356,0.24891833783968703,Two year,15,57.85,No
CUST01357,0.342720523917172,Month-to-month,12,69.04,Yes
CUST01358,0.5531237614982032,Month-to-month,58,54.2,No
CUST01359,0.38502654073745113,One year,22,120.0,No
CUST01360,0.41946323674603775,Two year,1,44.03,No
CUST01361,0.6073065251900835,Month-to-month,12,94.49,No
CUST01362,0.46341488126867264,One year,5,86.41,No
CUST01363,0.4424943910949108,One year,12,64.65,No
CUST01364,0.24697627215599563,One year,12,43.37,No
CUST01365,0.5766891266526522,Month-to-month,17,45.79,No
CUST01366,0.37918208163941813,One year,8,52.05,No
CUST01367,0.6817596666225105,Two year,3,20.36,Yes
CUST01368,0.3817997393605562,Month-to-month,14,39.91,No
CUST01369,0.5087812331394111,Month-to-month,35,27.94,No
CUST01370,0.4260659727841303,Two year,21,98.65,No
CUST01371,0.4053249865679234,Month-to-month,8,80.46,No
CUST01372,0.27292682378032934,Two year,54,84.65,No
CUST01373,0.5786984829630683,Month-to-month,48,79.72,No
CUST01374,0.718601328735507,Month-to-month,4,69.17,Yes
CUST01375,0.6033094117840779,Two year,0,101.52,Yes
CUST01376,0.4073179808892155,Month-to-month,27,49.73,No
CUST01377,0.37288417397039825,Month-to-month,35,67.67,No
CUST01378,0.2519479605828052,Month-to-month,68,83.68,No
CUST01379,0.4102992576926686,One year,44,31.97,No
CUST01380,0.6285919084717081,Month-to-month,18,120.0,Yes
CUST01381,0.5898825578303708,Month-to-month,15,65.71,No
CUST01382,0.35001732100915034,Two year,0,68.55,No
CUST01383,0.6123505177765086,Month-to-month,5,96.42,No
CUST01384,0.3982766714936531,One year,12,87.87,No
CUST01385,0.5612507066152467,Month-to-month,19,65.95,No
CUST01386,0.2296410880861983,One year,16,68.25,No
CUST01387,0.31971204202582554,Month-to-month,27,27.4,No
CUST01388,0.3138236432867195,Two year,6,51.09,No
CUST01389,0.4987160655674612,Month-to-month,16,77.93,No
CUST01390,0.5823940384107105,Month-to-month,1,76.1,No
CUST01391,0.5942260255908871,Month-to-month,10,95.53,Yes
CUST01392,0.3936522166660417,Month-to-month,27,61.99,No
CUST01393,0.38502172809095275,Month-to-month,23,30.32,No
CUST01394,0.29367525878751977,Month-to-month,72,91.42,No
CUST01395,0.2818048600088143,Two year,6,100.9,No
CUST01396,0.5400465514323165,Month-to-month,13,87.46,No
CUST01397,0.4956051768346338,Month-to-month,7,60.91,No
CUST01398,0.5841880965507553,One year,11,91.11,Yes
CUST01399,0.4159752812678916,One year,38,120.0,No
CUST01400,0.42221660073308054,Month-to-month,23,67.88,No
CUST01401,0.32251045070698825,Month-to-month,42,32.21,No
CUST01402,0.6253363207797269,Month-to-month,4,50.34,No
CUST01403,0.44771391666414945,One year,41,80.64,Yes
CUST01404,0.2852312920114512,One year,1,24.88,No
CUST01405,0.37048896381681984,Month-to-month,43,69.24,No
CUST01406,0.23352299727348297,Two year,7,74.51,No
CUST01407,0.3147345757265055,Two year,7,103.38,No
CUST01408,0.5321802411672987,One year,14,97.75,No
CUST01409,0.20302629799359984,Two year,56,86.61,No
CUST01410,0.5943420904363679,Month-to-month,0,18.0,Yes
CUST01411,0.579415413831172,Month-to-month,8,88.03,No
CUST01412,0.4266739009375044,Month-to-month,38,82.64,No
CUST01413,0.4814566807785267,Month-to-month,10,71.4,Yes
CUST01414,0.6955243058302851,Month-to-month,4,21.74,Yes
CUST01415,0.3975200299389526,Two year,11,45.58,No
CUST01416,0.503331129180333,Month-to-month,9,35.83,No
CUST01417,0.42261976277281266,Month-to-month,49,18.0,No
CUST01418,0.5013150018314766,Month-to-month,28,64.93,No
CUST01419,0.2865945350850617,Two year,14,45.05,No
CUST01420,0.2750854010327014,Month-to-month,72,120.0,No
CUST01421,0.42989083387629834,Month-to-month,12,60.78,No
CUST01422,0.6608985193493079,Month-to-month,1,97.34,Yes
CUST01423,0.6348495766989104,Month-to-month,6,25.77,Yes
CUST01424,0.1949345182049854,Two year,11,51.75,No
CUST01425,0.3613678677690347,Two year,3,67.42,No
CUST01426,0.3068359642174107,Month-to-month,58,42.3,No
CUST01427,0.22934077314643406,Two year,29,54.44,No
CUST01428,0.216648544914075,One year,6,59.55,No
CUST01429,0.48186152932343695,Two year,17,59.15,Yes
CUST01430,0.5526607027033458,Month-to-month,25,111.38,Yes
CUST01431,0.566152855282695,Month-to-month,56,74.46,Yes
CUST01432,0.38977862971819577,Month-to-month,42,76.99,No
CUST01433,0.3318543693231384,One year,14,78.49,No
CUST01434,0.38992864811579614,Month-to-month,29,80.32,No
CUST01435,0.4457685561840035,Month-to-month,16,62.93,Yes
CUST01436,0.4858137949583608,Month-to-month,16,56.98,No
CUST01437,0.40989834363234146,One year,2,69.17,No
CUST01438,0.6451016723648684,Month-to-month,2,93.92,No
CUST01439,0.6105783646495513,One year,15,93.16,Yes
CUST01440,0.29036921767561297,Two year,6,58.99,No
CUST01441,0.42314495601222213,Month-to-month,0,84.2,No
CUST01442,0.273515119519977,One year,25,60.14,No
CUST01443,0.659823658622114,Month-to-month,0,65.85,No
CUST01444,0.4464218403643126,Two year,18,53.16,No
CUST01445,0.46383713019262623,Month-to-month,15,60.46,Yes
CUST01446,0.24454892819219975,One year,69,98.53,No
CUST01447,0.3106329766635636,Two year,13,67.31,Yes
CUST01448,0.36907556980952433,Two year,1,68.38,No
CUST01449,0.3524071100314014,One year,16,28.82,No
CUST01450,0.35257713585994854,Month-to-month,36,57.27,No
CUST01451,0.2595020371480418,One year,72,58.97,No
CUST01452,0.3130125682467058,Two year,11,44.27,No
CUST01453,0.3876898013857495,One year,7,65.54,No
CUST01454,0.3514112302609325,Month-to-month,47,54.27,No
CUST01455,0.3699704719973171,Two year,4,67.0,No
CUST01456,0.36238517831734846,One year,19,68.04,No
CUST01457,0.2004983673793143,One year,10,41.11,No
CUST01458,0.5694233912145567,Month-to-month,0,55.03,Yes
CUST01459,0.26518869030277376,One year,8,66.93,No
CUST01460,0.473321221798646,Month-to-month,6,94.61,No
CUST01461,0.32285731538549944,One year,23,71.42,No
CUST01462,0.37253548973849115,Month-to-month,59,48.45,No
CUST01463,0.2785051326588447,One year,6,74.98,No
CUST01464,0.3392968681589021,Two year,33,107.69,No
CUST01465,0.5754104545405818,Month-to-month,1,87.92,No
CUST01466,0.37826181707622347,Two year,15,78.69,No
CUST01467,0.6087476862963181,Month-to-month,1,83.14,No
CUST01468,0.3610074364456488,Two year,54,101.0,No
CUST01469,0.5726811520658903,One year,29,91.89,Yes
CUST01470,0.3559134731291573,One year,21,79.17,Yes
CUST01471,0.5024016199703675,One year,34,91.72,No
CUST01472,0.16514901437816018,Two year,20,37.96,No
CUST01473,0.49711459626589644,Month-to-month,69,27.44,Yes
CUST01474,0.480360511814561,Month-to-month,25,68.93,Yes
CUST01475,0.18958259678841194,One year,51,66.72,No
CUST01476,0.28781510828512274,Two year,14,51.4,No
CUST01477,0.47132190830465576,One year,2,85.65,No
CUST01478,0.27406395378445453,One year,15,18.43,No
CUST01479,0.5811553864237786,Month-to-month,2,51.63,No
CUST01480,0.32637493481713337,Two year,17,52.88,No
